,names,dates,latitude,longitude,categorical,quant1,quant2,quant3
3332,b'Thula',1472303844.75,88.53003343,28.002324784699997,Category09,0.299586069427,-12.528616273099999,4977.55461865
4295,b'Khalique',1477514881.71,-78.9245651106,37.068124590100005,Category03,2.56297169219,-14.871851158499998,3112.26389392
4404,b'Shawnee',1453866350.33,-6.7759107396000005,80.7724588003,Category04,3.06328500079,18.8085186123,4535.76432469
3737,b'Ellynor',1458372981.58,-84.3593472301,109.842779201,Category00,3.0451318270999996,-6.99282802495,3416.22593108
3482,b'Chachi',1466560748.27,66.9426064556,-179.57553026,Category06,2.3815720912700002,13.9531634128,9242.55236761
954,b'Katelan',1470835786.21,-1.5461930750200001,-163.948190816,Category08,0.7965310708869999,-5.76584499539,8391.13295707
8885,b'Helan',1465157334.96,-58.6272309887,99.8228293166,Category03,0.5652932114720001,-29.954437536799997,1283.5987409000002
4867,b'Hermalinda',1471889127.52,24.1222639449,-58.359398453800004,Category02,3.23930396451,-16.6534287559,5927.94816921
5934,b'Gerber',1459133989.96,-49.5086290832,20.9315251681,Category02,1.6455916015799998,-29.298297581,7604.17490715
6977,b'Raileigh',1474754287.45,-84.3803236085,-141.40123882700001,Category04,1.7309386449400002,-5.9405047059700005,7939.68519457
4775,b'Deshauna',1453043752.47,-33.7011443895,-39.1081931639,Category09,3.4647133411,-24.1817677579,4964.02650152
6709,b'Evvy',1482226855.87,60.2506394476,-177.24793743900003,Category02,1.35218330658,-26.4650878959,4535.66438117
5141,b'Icle',1471531971.85,20.5804344537,-164.43225311700002,Category05,3.1021690309599994,2.10756308908,6898.2167217999995
8093,b'Alisande',1454357507.69,-72.5544863711,90.8706989508,Category09,3.33441281359,-27.7170684071,4032.66697368
5032,b'Jasibe',1476877059.21,-18.0197017432,152.096018797,Category08,0.6309027419709999,25.1848497998,5611.43270051
8469,b'Nelsi',1454985943.12,59.244802735200004,-92.9746055742,Category09,0.27129296149,12.526479451300002,8405.64632316
4550,b'Nizam',1474526707.07,-51.414179476899996,-77.6571841104,Category05,1.6083069456,11.0653785303,3862.98275664
1318,b'Dayshawn',1478712649.03,38.028359325,15.5593846544,Category07,3.3639305240400006,-11.288704691600001,8761.14691508
6134,b'Gaige',1476806272.68,-71.0709544892,43.6713213244,Category05,1.4321271579600001,-1.3282059491299998,1558.54189284
3684,b'Takyia',1474370305.09,-51.8218027814,26.902563244,Category04,0.613621943599,-9.47158597766,2553.32510823
2280,b'Alius',1453988466.11,10.708955899700001,108.850585506,Category02,2.9459047097,-19.249437248499998,9043.08928723
3183,b'Sterline',1472705821.87,45.948130139700005,22.2251171113,Category07,0.975044061405,21.7274581712,1924.15537131
8279,b'Maleya',1471811078.21,-36.6998368615,-124.262929468,Category02,2.9848208296599994,-19.271603742699998,310.11059950599997
1840,b'Aero',1473414315.31,83.3889041496,14.281559637,Category07,2.9064413315599995,7.4242621172800005,1471.42626669
7986,b'Mahue',1465377629.06,81.1232473567,145.405879083,Category03,0.0793737597452,-26.3619903855,4592.65098173
3691,b'Rayisha',1459187749.99,83.7139218918,-146.769651533,Category04,1.68821005653,-2.33178705165,8095.40633723
4053,b'Pembroke',1468164020.92,45.9943225663,154.645294305,Category05,1.41288429134,-28.5205676594,4240.31323075
7368,b'Jimmy',1475227962.08,4.263979373540001,18.480417422000002,Category04,1.8683959215400001,-1.24603503965,6725.4347139
6855,b'Seonna',1462689565.8,89.4309461382,-155.987708355,Category04,1.1355480331,6.232355771869999,4249.73842937
518,b'Dorthella',1475746742.76,74.3101784232,-13.4641348092,Category02,2.50215180692,-15.7155720837,4404.3521193999995
7310,b'Mehwish',1476689043.81,-83.3365533721,133.919490669,Category02,2.16677906753,-17.342014876500002,9139.51760757
8435,b'Ewalt',1480954535.42,10.0920753615,-28.2936480919,Category06,1.53419720055,26.847742168699998,8363.28932362
7683,b'Runar',1472858878.59,-24.0944303687,167.280524535,Category05,1.7076136933000001,-5.55498205292,6225.45894416
3779,b'Tchalla',1460412941.11,-46.1257202762,146.51373455200002,Category02,1.76862426806,-20.2416282895,8505.35234368
86,b'Aderyn',1452840439.2,-32.8575253979,-151.03738755700002,Category07,1.9004528057299999,11.1743884904,5328.39957065
7188,b'Dellis',1476352328.63,-36.8475317907,-32.6904203889,Category01,1.32947043401,-20.7306474235,425.883627107
1261,b'Tawanne',1471925283.96,-61.992647336800005,130.092864762,Category05,3.0570462621900005,23.985898281500003,5410.55560729
557,b'Gina',1463093573.74,-4.0857798139499995,-130.173963837,Category02,1.11309694146,-19.543133330299998,1532.70834388
7726,b'Lavontae',1456287367.96,-62.079196376800006,134.347830999,Category04,2.86004385809,-14.77562971,6666.24027056
2365,b'Raynesha',1461290393.61,-17.806285958,-134.005927116,Category01,3.1045460632200004,-22.532428675100004,2542.31855676
2798,b'Malcome',1470098199.72,21.698817098800003,33.3402217516,Category00,2.03840383276,26.521935056700002,5214.77660811
3647,b'Ryeisha',1459418950.21,-87.0058424675,-8.68121992935,Category07,0.7425765027529999,25.7716497476,7059.43092715
6920,b'Grissom',1479033926.99,-28.247832689299997,-68.5003025644,Category05,2.80800015583,25.2687530176,4228.0832722
5281,b'Delia',1474111585.8,-43.9731936938,31.944235429000003,Category02,1.75248111733,-13.4432109285,3435.82580961
2849,b'Ameliana',1457267473.42,69.96292669340001,-54.3939749925,Category08,0.0549964825002,-8.86235527168,1450.00719552
5371,b'Dawt',1472079735.8,-9.41504622732,-29.6923886624,Category00,1.0089827430299998,-3.20107610832,6931.32197339
9974,b'Shanora',1475272719.21,-18.2854346885,-55.6191550038,Category03,1.13507247906,10.621966263400001,3191.70895404
6032,b'Camerina',1467769005.7,-41.419444081900004,-105.95963491399999,Category03,0.29439657376899997,-21.4260476243,7966.35695041
780,b'Jinelle',1468300444.73,-23.3255865813,64.6147896965,Category07,2.56014070343,-7.7037267408600005,6428.74287421
8690,b'Alixx',1469334307.41,-62.3391675448,169.288733291,Category00,0.44994087866899996,-11.6406929254,1591.75776672
8993,b'Algerine',1467397084.93,23.488631376199997,153.152596293,Category07,1.32806830473,1.2308543855399998,1452.09675348
4948,b'Madalee',1455808712.74,-50.5193764277,133.080592887,Category00,1.49358752061,-0.6039747663270001,3066.3353808
807,b'Addiemae',1453166530.4,53.7915568012,-61.715570229099995,Category08,0.663538085688,13.746834496400002,3903.33719809
8546,b'Jalyia',1479836501.27,-89.9956305171,-66.67086690100001,Category03,3.0135963487199997,8.90157872732,8007.35844444
4193,b'Mehana',1459183679.68,-55.778902260200006,-136.699011818,Category04,2.66147913873,20.4042604144,8391.49059899
7991,b'Marvaline',1471520170.94,-7.24229014165,-107.70403945,Category07,0.48950086223800005,-3.91970080791,6667.37733988
5060,b'Daegen',1477656577.08,-40.711405722100004,-151.705150387,Category04,2.03872050049,-20.7459505869,5181.21269912
3913,b'Birute',1472921179.48,-75.1449356429,96.07417713049999,Category04,1.7367131158200002,-1.6916746447100002,3340.90393154
9707,b'Ralik',1455259749.14,76.1812682069,45.4782289925,Category06,0.6761043680500001,-20.8614371475,5720.70164173
1943,b'Khy',1478122402.0,58.021116811700004,174.483630642,Category05,1.81145491618,-15.0548716803,249.946008984
4576,b'Numair',1460338609.96,-47.829510345100005,-76.3272709999,Category06,0.9454709474420001,-10.7290883502,2568.80869544
4287,b'Heilyn',1457030888.06,-35.8825070299,-2.4192703297900002,Category05,0.9782043311740001,14.343959384000001,2540.58177439
6422,b'Morrey',1452192484.2,13.2882371408,-36.4841583951,Category06,0.906679305535,-9.822660883560001,2966.67571532
6890,b'Shahbaz',1474910641.82,-14.7868116856,-51.0962341311,Category03,2.68473243232,13.152450261199998,4422.47679548
5478,b'Tysheanna',1468924078.19,23.633494805100003,12.171665157,Category01,1.1445945535700002,20.5571590738,7704.86408817
5436,b'Analyz',1474860223.16,-24.0926955064,-173.04094248299998,Category08,0.018613718945900002,-17.458899368,501.633296172
9119,b'Vaneda',1467677055.42,-45.257153698500005,81.38833748729999,Category09,1.2415306658499998,-22.3161951619,7618.77331949
8580,b'Kanchan',1460276180.62,-4.55652523766,-114.26196677,Category00,3.45914834104,-2.8996588619300003,7664.48149037
8868,b'Bana',1463756633.02,-41.9513854682,134.826381067,Category00,0.42834928676899997,-9.8058773883,3885.26543402
7180,b'Loreine',1453146258.38,61.473527278,-31.966405444,Category02,1.9496296323099997,-28.703589569000002,6120.78461491
4026,b'Delany',1482676194.17,-56.453894955900005,-40.1928907379,Category04,2.03965221569,-22.879151844299997,1046.66050508
3074,b'Elwell',1469576415.44,-83.5663313398,-110.7082942,Category04,2.3138746665200003,19.170199941099998,2285.12744709
6359,b'Octayvia',1455975725.01,45.7807734988,-166.896011081,Category08,3.26639796294,-7.228537133039999,1934.43333904
9722,b'Sajani',1483049314.35,-5.5971575854,22.559170944499996,Category05,0.0258190768759,-13.1774599948,3883.64947966
7959,b'Jakelin',1452068717.91,63.0534290759,-106.484044092,Category05,1.57204194488,-14.0562196929,6830.60660027
6970,b'Jacione',1464321667.02,-51.163972943000005,-24.881716967600003,Category05,3.12649607981,-10.2803243005,7408.17627673
6522,b'Shaketha',1457960614.73,-39.0972669981,37.024895829,Category02,0.6222473042059999,21.0113830343,7303.28720563
8233,b'Tevyn',1473429309.71,-63.018582101999996,86.10158103479999,Category00,0.374563660694,-14.318776896,2526.08439324
5674,b'Jamyr',1477414482.88,-84.0315461025,50.4290194703,Category00,1.8884967749500001,23.1084455544,1290.4857369000001
6212,b'Faydean',1462256617.69,-61.481111659700005,-136.724210799,Category02,1.78940290938,-25.9059357982,6757.82620923
1180,b'Taundra',1454812522.66,65.1672742976,-36.8905440609,Category02,3.18167434001,-4.59167187872,8964.19144752
8095,b'Dyshon',1469249394.12,68.4767258535,-19.8891302795,Category00,2.77007320196,-26.7552468035,5971.54890878
6637,b'Mckell',1458633512.55,51.1499752451,66.646598631,Category05,2.99672062276,-10.0035320777,6335.70342503
9246,b'Juritza',1474478959.75,-20.9696706276,89.0285617416,Category03,2.31112662522,-29.250979136799998,2744.62223156
9406,b'Nicholes',1477941839.48,28.780191447399996,-113.521081106,Category09,1.41700425051,-19.0989797584,3485.26943214
3157,b'Olavi',1482946975.41,-47.970108132,-83.69293844,Category07,3.4277542102700003,11.6035011126,7971.43361736
5890,b'Ahniah',1468643035.78,68.3192699901,-120.558335626,Category01,2.9056267515,3.3219484069,8721.60310532
9050,b'Jovania',1456971933.28,56.23747466100001,78.9118179626,Category09,0.037081476244199996,-7.4447330488,5075.28818363
1973,b'Shunika',1455518925.75,-26.870067388600003,-173.433923192,Category09,0.738860746994,20.8604124201,5520.41732106
3897,b'Jaydhen',1481197016.3,78.41955933279999,153.961504065,Category08,1.36619046194,-17.4344315361,4083.32801914
9176,b'Pearlene',1478520536.43,-35.0061538948,-68.7652376218,Category07,0.9425416548960001,-27.6105102444,9025.04771231
6727,b'Kealyn',1473886874.79,6.61260279546,70.0196126373,Category00,0.531464155712,-11.6115214614,5145.93930085
8048,b'Akayden',1466903001.93,46.7225449088,122.75536495799999,Category06,0.608303144234,23.324207518,24.787195382800004
2008,b'Yolandra',1453797389.08,-78.8710217525,-157.653556929,Category07,1.0484072493,-22.5508729122,989.201972667
4729,b'Emerine',1471987795.59,-16.9376662419,-170.716749826,Category09,0.5467203724009999,25.1650875594,6048.54731867
2547,b'Charneka',1479557728.67,-31.9358467371,156.531713874,Category07,1.16694982523,-0.425969358377,2616.29499035
8194,b'Jenavieve',1462473645.56,-50.825496985,-119.752158022,Category02,1.6984051917700003,-28.0923249493,2909.99774809
9609,b'Savvy',1467290168.58,-52.1788868596,-40.4960100767,Category09,2.35899499712,-29.6412635379,2711.59864318
3592,b'In',1477418764.54,82.4394882808,-108.30141913899999,Category06,0.301882777376,-26.048124785,9003.51749376
711,b'Daydrian',1454307451.51,47.2886399842,-55.27617029140001,Category00,0.09179924555510001,-12.668230286400002,6929.28463831
4440,b'Jaxion',1471562007.64,-53.7753235106,-136.857916423,Category08,3.1299146426599997,-29.1337938775,8632.35024443
5587,b'Dereke',1481218712.13,-78.2115190821,39.1145666846,Category05,2.00043558439,-8.16344637037,6397.54075748
7418,b'Shanata',1479262364.73,-6.95355068672e-05,-28.4464528281,Category01,0.45175722401699997,9.42265171637,4307.13269492
8867,b'Denielle',1452780454.19,-29.8207261148,50.59498818189999,Category00,3.25706246575,25.1322891627,1554.01206836
5215,b'Brookly',1459434442.74,50.2798944586,134.928542997,Category03,2.08917499694,13.757878961900001,8814.88931822
3455,b'Tydus',1469596792.86,9.2742969114,117.009448079,Category04,1.1063311711900001,-29.6026143019,982.362980438
2696,b'Nielsen',1452721469.25,39.171235515700005,-16.1791834311,Category02,1.92965402607,13.737399820999999,2579.35728985
8309,b'Raeola',1466787398.28,-4.90955195225,-47.424712738400004,Category01,2.01249229555,9.39345058154,3388.93462711
2928,b'Andrade',1478364288.9,-2.90760169693,40.9434232315,Category09,3.37993859509,-23.843286224699998,347.31182560800005
9834,b'Shivali',1451745627.75,64.8056289289,-23.726423444,Category09,1.1686741549,20.966995570199998,924.6545751819999
609,b'Saffire',1464992379.35,-87.1241831736,-177.19453654400002,Category05,1.7212055860099997,-13.1902213929,3221.73784314
4403,b'Ranveer',1453537997.58,-56.337500757,-114.01964902299999,Category01,1.8817990373500002,-24.806129922800004,346.16559848099996
6866,b'Kolsten',1456534442.01,9.21471771824,60.361183317700004,Category03,2.0955619791299998,21.3416071029,3475.83432159
3531,b'Andrica',1457214090.28,11.4614239294,137.409111137,Category08,1.1397484198799999,-17.4735085031,5476.205823899999
8281,b'Ceion',1474914225.84,85.3091254308,-166.940934744,Category08,3.09284519954,-4.02599720925,274.589289438
5903,b'Nyziah',1460943249.86,-10.040619771,-41.090683167600005,Category04,1.59173480833,-6.91741627018,4386.90850368
1172,b'Tobenna',1461531641.48,59.2874368607,90.4451660757,Category07,3.24798870092,27.214344385700002,308.209511115
1187,b'Kaylanna',1459257408.47,-20.0007861922,73.7355896233,Category07,2.9722622611299996,22.401373124499997,6434.53145933
5743,b'Alieen',1455112077.65,-63.8339326241,179.25352842,Category02,1.2484116514599999,5.78474112766,623.3437679880001
5821,b'Lakela',1474813037.19,44.3700586742,21.8146091719,Category01,0.43084666837700003,14.956351479,1107.12636333
481,b'Desheila',1458867937.19,-62.528165564300004,115.45342135700001,Category02,0.915846360377,-13.044956174000001,751.8513267210001
6650,b'Gent',1478232422.69,67.06970665029999,-135.347646924,Category01,0.5625270429720001,-16.9322558537,7362.48735962
3679,b'Cailley',1464641663.69,61.7307813737,64.12596694279999,Category02,0.7490796251180001,-20.3804330413,3489.04842636
6061,b'Poncho',1463409641.55,12.704101723900001,-135.271762266,Category09,1.8007001392400002,25.8897015356,5320.37268688
5346,b'Gorete',1468301990.53,72.50597683689999,57.0411950357,Category09,0.741055109525,8.484016710519999,1021.20356986
3749,b'Tysan',1476551271.48,-85.8405111433,-97.7084130027,Category07,0.460187188581,-13.619219144,4476.69066844
2032,b'Muhsin',1478979757.32,64.5805373356,155.645809081,Category03,0.845933342658,17.7590998048,4186.97549886
4104,b'Dempsie',1475310807.98,-7.3475483083399995,54.2329696454,Category07,3.24210910366,-18.9732840021,9749.3582409
5495,b'Teletha',1461451203.62,24.120655751799998,16.3493491141,Category09,2.8867485169200005,19.8522742105,6290.81149619
8958,b'Clide',1456941511.73,-88.3353529793,-43.8046520481,Category08,2.89733222236,20.686775751400003,8939.29820486
8699,b'Hilinai',1477732270.57,-62.0543901283,1.3753395432700002,Category05,3.01124149517,-16.5845381119,4934.38152089
8878,b'Kilburn',1457801246.3,-74.0358131587,-46.724859289499996,Category07,3.1573805022099997,15.586538935899998,7679.71987111
649,b'Jadenne',1471658908.74,-41.8781895496,-31.3184265089,Category03,1.61530836831,23.7891434832,4191.75778902
7109,b'Zaman',1473924786.8,-43.446030934700005,111.79318283799999,Category03,0.6484979082710001,1.9085017707599998,8924.19364852
161,b'Subin',1455106057.5,-71.061111337,150.841547294,Category07,2.90252442635,1.11090911106,1071.05762712
6974,b'Kishina',1480755541.35,40.1673085105,-15.0756153418,Category04,2.5516732156799997,-25.3023403075,4528.95593914
3210,b'Alexian',1453723810.41,-11.1536754154,-105.36361759799999,Category05,2.89393132894,-23.6653802673,6850.41159642
3879,b'Dondrey',1475313254.77,67.505105356,-8.412155660680002,Category01,3.3168510154,7.0937564786600005,8082.10906553
5804,b'Gerturde',1481207057.87,-20.0447109079,-16.8231579001,Category01,0.42557918702799996,24.811204738,3477.09535898
809,b'Ojetta',1469994069.36,-53.3303780124,-22.879068028699997,Category09,2.0918655365200003,28.6129311493,7103.76760117
9494,b'Drishya',1466986930.57,58.344405275,12.763129138900002,Category04,0.46434231819,17.1487512843,334.011517163
